id,total_words,lexicality,avg_zipf
ark:/67375/WNG-JJ78M6R1-H,3240,49.93827160493827,4.37646477132262
ark:/67375/WNG-KC9H5NHF-J,1463,44.42925495557075,4.295153846153846
ark:/67375/WNG-KHWVKRVN-P,20671,46.35479657491171,4.339526194948863
ark:/67375/WNG-KKW29LH1-B,1231,29.488220958570267,4.639641873278237
ark:/67375/WNG-KN76Z3QW-M,1368,45.83333333333333,4.257703349282297
ark:/67375/WNG-KNBL487W-J,2662,47.06987227648385,4.701787709497207
ark:/67375/WNG-KR22X0S6-5,2179,47.4070674621386,4.461878025169409
ark:/67375/WNG-KRKBQPDP-2,3718,45.48144163528779,4.70956830277942
ark:/67375/WNG-KSFMVD1Q-3,6647,43.44817210771777,5.052686980609418
ark:/67375/WNG-L67CT959-7,2014,48.46077457795432,4.82344262295082
ark:/67375/WNG-L85B4QL3-1,902,46.56319290465632,4.834119047619048
ark:/67375/WNG-LB640NDR-N,2195,46.9248291571754,4.796766990291262
ark:/67375/WNG-LDT1M7N2-2,5007,47.07409626522868,4.389855748833263
ark:/67375/WNG-LPF76V5G-6,779,26.31578947368421,4.7728780487804885
ark:/67375/WNG-LSS8TZ9H-S,1666,36.43457382953181,4.695914332784184
