id,genre,lang,lang_prob
ark:/67375/M70-QL2XVLF6-2,research-article,fr,0.9560619592666626
ark:/67375/M70-STTDCHLR-P,research-article,fr,0.9540681838989258
ark:/67375/M70-XFTH1Q72-B,research-article,fr,0.9505084156990051
ark:/67375/M70-XG3D58BC-W,research-article,fr,0.9450199604034424
ark:/67375/M70-XJ16K1WC-V,research-article,fr,0.9653807878494263
ark:/67375/M70-XJBQ14JR-X,research-article,fr,0.9728161692619324
ark:/67375/M70-XJNX6629-M,research-article,fr,0.953334391117096
ark:/67375/M70-PR4D4504-L,research-article,fr,0.9440111517906189
ark:/67375/M70-PW9N0H7T-L,other,fr,0.9726266264915466
ark:/67375/M70-V2863W79-5,research-article,es,0.8632799983024597
ark:/67375/M70-ZJZ1SSMD-Q,article,fr,0.6840744018554688
ark:/67375/M70-ZSF9B453-J,research-article,fr,0.9482376575469971
ark:/67375/6H6-M50N528V-C,editorial,fr,0.500244677066803
ark:/67375/WNG-QMCT99W2-5,book-reviews,de,0.9842135310173035
ark:/67375/M70-QN1K4WBJ-G,research-article,fr,0.9451506733894348
ark:/67375/M70-QQZ7D79R-R,research-article,fr,0.9702075719833374
ark:/67375/M70-SP790ZPG-1,research-article,fr,0.9650970697402954
ark:/67375/HXZ-Q4FXP68C-N,research-article,ru,0.13961006700992584
ark:/67375/WNG-P003L08M-Z,article,de,0.10820917785167694
ark:/67375/WNG-PWX3KSKK-F,article,de,0.9859422445297241
ark:/67375/WNG-Q74M7MQ0-F,article,es,0.9221707582473755
ark:/67375/WNG-65F05CT0-K,case-report,de,0.07522259652614594
ark:/67375/WNG-676JRRX8-7,article,de,0.7106008529663086
ark:/67375/WNG-7924C7MR-R,article,ru,0.1179647222161293
ark:/67375/WNG-794R8CSW-9,article,de,0.9838448762893677
ark:/67375/6H6-2ZGQ1GQW-L,other,ru,0.11394186317920685
ark:/67375/6H6-36QT5LPJ-L,research-article,fr,0.9471385478973389
ark:/67375/HXZ-4P6PHW2B-7,research-article,fr,0.833960235118866
ark:/67375/6H6-XKJPT1KW-K,research-article,de,0.8935565948486328
ark:/67375/WNG-8G99Q9D2-9,article,de,0.9646331667900085
ark:/67375/WNG-8X6Q06B6-8,article,de,0.6735201478004456
ark:/67375/WNG-8Z32Z2RQ-7,article,de,0.9907135367393494
ark:/67375/WNG-B0755DK0-C,other,de,0.10901971161365509
ark:/67375/6H6-XXHT0DVL-G,research-article,fr,0.9376632571220398
ark:/67375/6S2-343WSMWH-Z,article,es,0.8246563076972961
ark:/67375/6S2-365G786M-9,article,es,0.8039767742156982
ark:/67375/6S2-8V0FD1TD-W,article,es,0.8775250315666199
ark:/67375/6S2-GV9BSFLS-H,article,es,0.823269784450531
ark:/67375/6S2-M71Z8VG1-6,article,es,0.9034107327461243
ark:/67375/HXZ-7SMBP4TD-X,research-article,ru,0.14898595213890076
ark:/67375/HXZ-D52XRFNH-7,research-article,ru,0.07984865456819534
ark:/67375/HXZ-FVMB162S-K,research-article,uk,0.10074865072965622
ark:/67375/HXZ-MP76G6RM-5,research-article,fr,0.8428283929824829
ark:/67375/HXZ-MQ36X02K-Q,research-article,fr,0.9623618125915527
ark:/67375/HCB-KVV80DS2-4,chapter,fr,0.9358817338943481
ark:/67375/WNG-VK5WS4M0-D,article,de,0.9911620020866394
ark:/67375/WNG-VKCTJWF7-S,article,de,0.9761702418327332
ark:/67375/WNG-XCGJLKXJ-D,article,vi,0.06548352539539337
ark:/67375/QT4-5PVWNX77-T,research-article,fr,0.893001139163971
ark:/67375/QT4-DLNH33VF-L,research-article,pl,0.9308068156242371
ark:/67375/WNG-CWS1SHSB-R,abstract,hu,0.14316168427467346
ark:/67375/WNG-GLP4HZ3P-R,article,de,0.08129376173019409
ark:/67375/6H6-0TSX047B-2,research-article,fr,0.9467834234237671
ark:/67375/6H6-1WPJ1TZN-P,research-article,fr,0.9377914071083069
ark:/67375/WNG-V1MSQ6KM-6,article,de,0.9771807193756104
ark:/67375/WNG-WMMRV6H5-C,article,de,0.9117470383644104
ark:/67375/M70-2T81KCFQ-5,other,fr,0.9673211574554443
ark:/67375/6GQ-FVBZ3WLZ-8,book-reviews,de,0.9787726998329163
ark:/67375/6H6-58G5RMZS-G,,fr,0.95548015832901
ark:/67375/6H6-4VV61DNP-2,research-article,fr,0.8952569961547852
ark:/67375/6H6-KBT7QS3X-L,research-article,fr,0.8389899134635925
ark:/67375/QT4-J2V3NJVF-9,research-article,fr,0.6725860238075256
ark:/67375/QT4-V3QPL8DQ-K,research-article,de,0.9905306100845337
ark:/67375/6GQ-KN380SHD-7,book-reviews,fr,0.9620082974433899
ark:/67375/HXZ-QHVZT6HC-Q,research-article,ru,0.0951768234372139
ark:/67375/HXZ-VNCMC9FF-H,research-article,uk,0.16700346767902374
ark:/67375/JKT-1BQ0MKPH-X,research-article,fr,0.932048499584198
ark:/67375/JKT-1FCNLGQK-M,research-article,it,0.6338716149330139
ark:/67375/JKT-1GT2CNGL-6,research-article,de,0.9387668371200562
ark:/67375/JKT-1H45JXZQ-K,research-article,it,0.9449010491371155
ark:/67375/JKT-1LRQZS25-J,research-article,fr,0.9404397010803223
ark:/67375/JKT-1MG76BQJ-X,research-article,it,0.9411553740501404
ark:/67375/JKT-1PMZRH4C-8,research-article,de,0.9816470742225647
ark:/67375/JKT-1R1GSNDB-K,research-article,de,0.985100507736206
ark:/67375/JKT-1T070X7Z-1,research-article,it,0.9581577181816101
ark:/67375/JKT-1VNFD1WN-W,research-article,fr,0.9459770321846008
ark:/67375/JKT-21JH6X9D-X,research-article,fr,0.967785120010376
ark:/67375/JKT-2CCQC70P-W,research-article,de,0.9545082449913025
ark:/67375/JKT-2DJRG3ZC-2,research-article,it,0.9764338135719299
ark:/67375/JKT-2FTW9PJF-3,research-article,fr,0.9726518392562866
ark:/67375/JKT-2FZK24QM-S,research-article,de,0.9887591004371643
ark:/67375/JKT-2LH7P9KS-2,research-article,it,0.9673827886581421
ark:/67375/JKT-2MC1K7W8-B,research-article,it,0.7913171648979187
ark:/67375/JKT-2NPN7JWV-D,research-article,it,0.9563811421394348
ark:/67375/JKT-2S13FZ3T-Q,research-article,it,0.9734724760055542
ark:/67375/JKT-2T8P78GP-S,research-article,it,0.7407679557800293
ark:/67375/JKT-2VTDNQ82-S,research-article,it,0.9404448866844177
ark:/67375/JKT-2XJW8J3M-Q,research-article,de,0.9900327920913696
ark:/67375/JKT-309PTSD3-S,research-article,it,0.9606655240058899
ark:/67375/JKT-31R8T635-7,research-article,de,0.7947103381156921
ark:/67375/JKT-32L2DKPS-Z,research-article,de,0.968693733215332
ark:/67375/JKT-33HGWLD7-D,research-article,it,0.9373582601547241
ark:/67375/JKT-38HW3KQW-2,research-article,it,0.31397250294685364
ark:/67375/JKT-393KQV8G-H,research-article,it,0.943110466003418
ark:/67375/JKT-39NZ0K24-G,research-article,fr,0.9515795707702637
ark:/67375/JKT-3B77PJQZ-6,research-article,fr,0.9403621554374695
ark:/67375/JKT-3G13MNB7-0,research-article,de,0.953103244304657
ark:/67375/JKT-3G1JP230-F,research-article,it,0.9560647010803223
ark:/67375/JKT-3JK0GDBK-R,research-article,de,0.9874609112739563
ark:/67375/JKT-3M062WZW-K,research-article,it,0.9612532258033752
ark:/67375/JKT-3M14049W-J,research-article,it,0.9648016691207886
ark:/67375/JKT-3QDK3CW7-N,research-article,it,0.9124617576599121
ark:/67375/JKT-VQMVX871-Z,research-article,it,0.9554727077484131
ark:/67375/JKT-VSNMG2TW-6,research-article,it,0.9460808038711548
ark:/67375/JKT-VXS143RK-L,research-article,it,0.9445367455482483
ark:/67375/JKT-W1VLR8LQ-5,research-article,de,0.9884181022644043
ark:/67375/JKT-W240HQS9-C,research-article,it,0.8106451034545898
ark:/67375/JKT-W2Z8ZFTX-7,research-article,nl,0.7312958836555481
ark:/67375/JKT-W3BWBWMN-7,research-article,fr,0.9826754331588745
ark:/67375/JKT-W4FH9VJC-N,research-article,it,0.9660477042198181
ark:/67375/JKT-W62JXGFT-9,research-article,it,0.969671905040741
ark:/67375/JKT-W7VNG74G-B,research-article,it,0.970001220703125
ark:/67375/JKT-W86HM14J-R,research-article,fr,0.9595559239387512
ark:/67375/JKT-W8S7PMKP-L,research-article,de,0.9847490787506104
ark:/67375/JKT-WC6DDDFR-W,research-article,it,0.9285495281219482
ark:/67375/JKT-WD13R272-P,research-article,it,0.9388710856437683
ark:/67375/JKT-WGJTWDVC-C,research-article,it,0.9211050868034363
ark:/67375/JKT-WGVZL6TP-R,research-article,it,0.9142755270004272
ark:/67375/JKT-WJ49436Z-N,research-article,it,0.9462437033653259
ark:/67375/JKT-WLVMGKRS-3,research-article,sv,0.7714285254478455
ark:/67375/JKT-WM8QJ0L8-X,research-article,it,0.9765035510063171
ark:/67375/JKT-WMKH47VT-K,research-article,it,0.9718310832977295
ark:/67375/JKT-WNGXM497-0,research-article,it,0.9146118760108948
ark:/67375/JKT-WPNHNSRF-9,research-article,it,0.9404767155647278
ark:/67375/JKT-WQVQK0TN-V,research-article,de,0.9866154193878174
ark:/67375/JKT-WRF3G76W-1,research-article,fr,0.9678443670272827
ark:/67375/JKT-WWPBZ8R0-5,research-article,de,0.982330322265625
ark:/67375/JKT-WWXX6KL8-X,research-article,de,0.9888702630996704
ark:/67375/JKT-WZ57HRDK-8,research-article,it,0.9342867732048035
ark:/67375/JKT-X0DZVX7D-6,research-article,it,0.8705875873565674
ark:/67375/JKT-X38XKMK0-T,research-article,it,0.9757068753242493
ark:/67375/JKT-X4BH7VPZ-3,research-article,it,0.8899844884872437
ark:/67375/JKT-X6JW4156-J,research-article,fr,0.8226426243782043
ark:/67375/JKT-X72R52QD-Q,research-article,fr,0.9577769637107849
ark:/67375/JKT-X99NN91H-M,research-article,it,0.9274816513061523
ark:/67375/JKT-XBLJKNX2-2,research-article,it,0.9596505761146545
ark:/67375/JKT-XDFB8HND-L,research-article,it,0.9329186081886292
ark:/67375/JKT-XDPTSN8Q-4,research-article,de,0.6968242526054382
ark:/67375/JKT-XG6987RZ-4,research-article,de,0.9835222959518433
ark:/67375/JKT-XGWV6880-8,research-article,it,0.9643866419792175
ark:/67375/JKT-XKN7TWK7-F,research-article,it,0.8354238867759705
ark:/67375/JKT-XLVQJ53V-X,research-article,fr,0.9628402590751648
ark:/67375/JKT-XQ43PW04-S,research-article,it,0.9462934732437134
ark:/67375/JKT-XQ4PWNR6-W,research-article,it,0.9401111006736755
ark:/67375/JKT-XS661QLP-G,research-article,it,0.9653850793838501
ark:/67375/JKT-XZ0Q381F-W,research-article,it,0.9740322828292847
ark:/67375/JKT-XZNV84RL-S,research-article,de,0.9830142855644226
ark:/67375/JKT-Z001H9LZ-T,research-article,fr,0.9580886960029602
ark:/67375/JKT-Z21KJ8DJ-9,research-article,fr,0.9571496248245239
ark:/67375/M70-2WKQRJVP-F,research-article,fr,0.9652873873710632
ark:/67375/M70-2Z6V8VWW-J,research-article,fr,0.9607637524604797
ark:/67375/M70-31C1JQ0S-T,other,fr,0.9673734903335571
ark:/67375/M70-8V97S44M-Q,other,fr,0.9603700637817383
ark:/67375/M70-93M681LS-Z,other,fr,0.9735440015792847
ark:/67375/M70-94QM22T0-5,research-article,fr,0.94218909740448
ark:/67375/M70-96L43J0N-H,research-article,fr,0.9768418669700623
ark:/67375/M70-CTZ0FT6T-2,other,fr,0.5871299505233765
ark:/67375/M70-92G073M5-8,other,fr,0.9563519954681396
ark:/67375/M70-9363HS6N-M,research-article,fr,0.9645460844039917
ark:/67375/M70-CKP1Z2QF-N,article,fr,0.7161519527435303
ark:/67375/6H6-FMB9FLKZ-J,other,es,0.3385353088378906
ark:/67375/6H6-FT7BNQTB-L,research-article,de,0.969864010810852
ark:/67375/6H6-GF76ZQBJ-W,,sr,0.09151297807693481
ark:/67375/6H6-GTJD2V6L-T,other,ru,0.30654817819595337
ark:/67375/VQC-8LPPXK01-3,article,ru,0.25091615319252014
ark:/67375/HCB-XD66NG9W-2,chapter,uk,0.1650131642818451
ark:/67375/HXZ-0571LSQR-W,research-article,fr,0.8502652645111084
ark:/67375/6S2-4J89RT24-W,article,pt,0.6270808577537537
ark:/67375/6S2-C0CTRXWD-B,article,el,0.9780027866363525
ark:/67375/6S2-C92NDTD9-R,article,el,0.9436904788017273
ark:/67375/6S2-RK2C6X34-2,article,el,0.9889494776725769
ark:/67375/6S2-RS2TPC83-J,article,es,0.942115068435669
ark:/67375/6S2-S4KB6R07-W,article,pt,0.5446653962135315
ark:/67375/6H6-83H9XFLC-L,other,uk,0.14624997973442078
ark:/67375/6H6-83TJZJXS-T,conference,pl,0.10655026882886887
ark:/67375/6H6-RJPT18G2-6,,it,0.13989335298538208
ark:/67375/WNG-JBGMNSG6-G,article,nl,0.36964866518974304
ark:/67375/VQC-HQ0KRR1N-H,research-article,de,0.9659909605979919
ark:/67375/VQC-K4KP630K-4,article,uk,0.11550826579332352
ark:/67375/WNG-KHWVKRVN-P,article,de,0.9776064157485962
ark:/67375/WNG-L58J5QTH-V,article,fr,0.8862960934638977
ark:/67375/WNG-NWW82B5L-8,article,de,0.9930539727210999
ark:/67375/WNG-SFZC7FTH-P,article,de,0.9843922257423401
ark:/67375/HCB-M6NB83NT-6,chapter,fr,0.925691545009613
ark:/67375/HCB-M831RFFW-R,chapter,fr,0.7784863710403442
ark:/67375/WNG-JDCD741F-H,abstract,de,0.13225358724594116
ark:/67375/WNG-KGTV0L4R-J,article,de,0.09450016170740128
ark:/67375/WNG-M1148PWM-F,abstract,de,0.16466079652309418
ark:/67375/WNG-N44ZRCD6-7,article,de,0.9846577048301697
ark:/67375/6H6-7L6QSXT3-P,research-article,fr,0.9417790770530701
ark:/67375/6H6-7X54GBX7-C,research-article,es,0.4231507480144501
ark:/67375/VQC-PZW2FLMG-N,other,ru,0.22728529572486877
ark:/67375/VQC-R2XNCLSD-D,research-article,de,0.9546977877616882
ark:/67375/VQC-X48SNK86-2,article,ru,0.20105576515197754
ark:/67375/WNG-0PRZ838N-3,article,fi,0.09453053772449493
ark:/67375/6H6-WF7DQ24N-Z,research-article,fr,0.9681185483932495
ark:/67375/6H6-X6H22W29-0,research-article,de,0.8270736336708069
ark:/67375/6H6-XMDT9SK7-H,editorial,es,0.9365373849868774
ark:/67375/WNG-1K7GZN1V-X,article,fr,0.7694540619850159
ark:/67375/WNG-2FX6J4BL-J,article,de,0.06817950308322906
ark:/67375/QT4-9Z5Z9N5R-T,research-article,de,0.9866452813148499
ark:/67375/6H6-55KHV520-1,research-article,fr,0.9235895276069641
ark:/67375/WNG-K18M55JM-4,article,de,0.8840720653533936
ark:/67375/WNG-KM26QDL4-C,book-reviews,de,0.8812471628189087
ark:/67375/WNG-KN76Z3QW-M,article,de,0.98769611120224
ark:/67375/WNG-LKQC7XMF-L,article,de,0.969517171382904
ark:/67375/QT4-CZB2DNBP-6,research-article,de,0.9631142616271973
ark:/67375/WNG-JPD9BVV6-0,article,fr,0.6199545860290527
ark:/67375/WNG-K9RVT3KB-J,other,de,0.2292725294828415
ark:/67375/WNG-KW7PMR8K-M,article,uk,0.48835036158561707
ark:/67375/WNG-LDQLZ50G-K,article,de,0.9823341369628906
ark:/67375/WNG-LZ43F661-7,article,de,0.9935661554336548
ark:/67375/WNG-MS4FPF4R-B,article,es,0.0824856236577034
ark:/67375/WNG-MSD02L0B-7,case-report,de,0.07162695378065109
ark:/67375/6S2-LG6LR82T-K,article,el,0.9818406105041504
ark:/67375/6S2-V01S6XV3-3,article,el,0.9900082945823669
ark:/67375/6H6-4W5XD9ZP-C,other,ru,0.46898266673088074
ark:/67375/6H6-R3H5B376-V,brief-communication,fr,0.6862360239028931
ark:/67375/QT4-2V4DJLWK-G,research-article,pl,0.9543113708496094
ark:/67375/QT4-G18F37PM-W,research-article,fr,0.9267513751983643
ark:/67375/HCB-9WH6K1NK-G,chapter,eu,0.04343352094292641
ark:/67375/HCB-GFBZDCMF-J,research-article,fr,0.961188018321991
ark:/67375/HCB-K4DBBW34-C,article,fr,0.9123579263687134
ark:/67375/HCB-QD5DLVHX-K,chapter,fr,0.652899444103241
ark:/67375/6H6-9QTVJSFS-2,research-article,fr,0.8973622918128967
ark:/67375/6H6-9XC7W6H2-Z,research-article,fr,0.9495382905006409
ark:/67375/WNG-M5QF1QJ7-L,article,de,0.978025496006012
ark:/67375/QT4-72VNFMHZ-S,research-article,de,0.9837429523468018
ark:/67375/QT4-7CR9SBJ7-M,research-article,pl,0.9057433605194092
ark:/67375/QT4-JPPXKH7J-4,research-article,pl,0.9477015137672424
ark:/67375/HCB-6DJ9F0L8-4,chapter,fr,0.8814085721969604
ark:/67375/6H6-C1MGPZGR-4,research-article,fr,0.8845280408859253
ark:/67375/6H6-D53S6XR8-F,editorial,fr,0.9465182423591614
ark:/67375/6H6-PZJLCBXD-W,,fr,0.8710978031158447
ark:/67375/6H6-0PSPSJPC-G,abstract,es,0.9201884865760803
ark:/67375/6H6-0PX5246X-Z,research-article,fr,0.9374103546142578
ark:/67375/6H6-3GDZNCV9-6,research-article,fr,0.9373969435691833
ark:/67375/6H6-3SR8SJWB-8,other,uk,0.14955362677574158
ark:/67375/6H6-18JQZXH8-2,research-article,fr,0.9148957133293152
ark:/67375/6H6-FPDZQXB5-6,,fr,0.9527738094329834
ark:/67375/HCB-0CR42XPT-F,article,fr,0.9667878150939941
ark:/67375/HCB-0D19S07P-1,chapter,uk,0.2380707561969757
ark:/67375/HCB-0J2K43LM-3,chapter,zh,0.18419335782527924
ark:/67375/HCB-3JFQQ3WG-N,chapter,es,0.13188225030899048
ark:/67375/HCB-3KPHDGKC-B,article,fr,0.8993436694145203
